emp_id,sector,job_title,soc_code,annual_salary_usd,ai_salary_premium_pct,demand_growth_yoy_pct,is_remote_eligible,is_llm_role,task_codifiability_score,education_mismatch_idx,resilience_score,displacement_occurred
10200,Office Support,Genetic Counselors,29-9092.00,285000,17.8,72.8,TRUE,FALSE,0.7244,0.2674,16.34,TRUE
10201,Education,"Elementary School Teachers, Except Special Education",25-2021.00,158000,8.9,6.3,TRUE,FALSE,0.5308,0.1603,2.15,TRUE
10202,Management,"Farmers, Ranchers, and Other Agricultural Managers",11-9013.00,132000,12.9,20.5,TRUE,FALSE,0.7779,0.6191,5.39,TRUE
10203,Office Support,Industrial-Organizational Psychologists,19-3032.00,334000,8.6,74.9,FALSE,TRUE,0.7007,0.3691,15.84,FALSE
10204,Education,"History Teachers, Postsecondary",25-1125.00,374400,11.5,73.3,FALSE,FALSE,0.3952,0.1393,15.81,FALSE
10205,Office Support,"Precision Instrument and Equipment Repairers, All Other",49-9069.00,329000,12,23.4,TRUE,FALSE,0.4047,0.2425,5.88,TRUE
10206,Office Support,Real Estate Brokers,41-9021.00,222000,3.7,60.9,FALSE,FALSE,0.7006,0.3929,12.55,FALSE
10207,Production,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4035.00,150000,12,66.4,FALSE,FALSE,0.7604,0,14.48,FALSE
10208,Office Support,Remote Sensing Technicians,19-4099.03,360000,9.1,42.7,TRUE,TRUE,0.6163,0.4803,9.45,FALSE
10209,Technology/Computer,Computer and Information Research Scientists,15-1221.00,211000,9.7,16.8,TRUE,FALSE,0.8464,0.3353,4.33,FALSE
10210,Office Support,Statisticians,15-2041.00,138000,8.9,23.2,FALSE,FALSE,0.925,0.6023,5.53,FALSE
10211,Technology/Computer,Computer Network Architects,15-1241.00,191000,9.2,7,TRUE,FALSE,0.7077,0.3256,2.32,FALSE
10212,Office Support,Occupational Therapy Aides,31-2012.00,195000,16.1,5.7,TRUE,FALSE,0.7285,0.6918,2.75,TRUE
10213,Management,Wind Energy Operations Managers,11-9199.09,140000,17.8,7.7,TRUE,FALSE,1,0.4682,3.32,FALSE
10214,Office Support,Preventive Medicine Physicians,29-1229.05,100000,9,5.2,FALSE,FALSE,0.9786,0.2099,1.94,FALSE
10215,Office Support,Biofuels Processing Technicians,51-8099.01,167000,11.4,28.6,TRUE,FALSE,0.6971,0.6839,6.86,TRUE
10216,Technology/Computer,"Credit Authorizers, Checkers, and Clerks",43-4041.00,184000,9,9.3,TRUE,FALSE,0.7624,0.976,2.76,TRUE
10217,Sales,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",41-4012.00,317000,13.6,36.9,FALSE,FALSE,0.6157,0.5463,8.74,FALSE
10218,Education,"Agricultural Sciences Teachers, Postsecondary",25-1041.00,156000,13.9,29.2,TRUE,FALSE,0.751,0.2392,7.23,FALSE
10219,Management,Supply Chain Managers,11-3071.04,140000,9.8,23.7,TRUE,FALSE,0.9805,0.4474,5.72,TRUE
10220,Office Support,Freight Forwarders,43-5011.01,184000,13,41,FALSE,TRUE,0.9906,0.4577,9.5,FALSE
10221,Office Support,Financial Examiners,13-2061.00,177000,12,9.9,TRUE,FALSE,0.7397,0.9316,3.18,TRUE
10222,Healthcare Practitioners,Occupational Health and Safety Technicians,19-5012.00,146000,8.5,5.9,FALSE,FALSE,0.7011,0.8263,2.03,FALSE
10223,Technology/Computer,First-Line Supervisors of Housekeeping and Janitorial Workers,37-1011.00,150000,8.4,17.6,TRUE,TRUE,1,0.9295,4.36,FALSE
10224,Office Support,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",53-6051.07,300000,14.1,79.1,FALSE,TRUE,0.4715,0.8755,17.23,FALSE
10225,Technology/Computer,Architectural and Civil Drafters,17-3011.00,125000,15.6,20.7,TRUE,FALSE,0.7015,0.2798,5.7,FALSE
10226,Office Support,Word Processors and Typists,43-9022.00,384000,14,9.3,TRUE,FALSE,0.7748,0.8264,3.26,TRUE
10227,Office Support,"Hairdressers, Hairstylists, and Cosmetologists",39-5012.00,157000,3.6,9.1,TRUE,FALSE,0.6259,0.5623,2.18,TRUE
10228,Office Support,"Sewers, Hand",51-6051.00,384000,16.4,15.5,TRUE,FALSE,0.4189,0.3666,4.74,TRUE
10229,Office Support,Hearing Aid Specialists,29-2092.00,135000,11.5,26.9,TRUE,FALSE,0.7082,0.2727,6.53,TRUE
10230,Technology/Computer,Furniture Finishers,51-7021.00,138000,4.2,49.4,TRUE,FALSE,0.7816,0.4546,10.3,TRUE
10231,Office Support,"Farmworkers, Farm, Ranch, and Aquacultural Animals",45-2093.00,226000,14.3,86.2,TRUE,TRUE,0.6382,0.6512,18.67,FALSE
10232,Office Support,"Ophthalmologists, Except Pediatric",29-1241.00,161000,15.5,37.8,FALSE,TRUE,0.8665,0.5269,9.11,FALSE
10233,Architecture & Engineering,Nuclear Engineers,17-2161.00,142000,16.8,12.5,FALSE,FALSE,0.8596,0.9014,4.18,FALSE
10234,Office Support,Anesthesiologist Assistants,29-1071.01,354000,14.5,68.8,FALSE,TRUE,0.7737,0.859,15.21,FALSE
10235,Technology/Computer,Business Continuity Planners,13-1199.04,160000,5.8,25.4,TRUE,TRUE,0.7753,0.0211,5.66,TRUE
10236,Office Support,Surveying and Mapping Technicians,17-3031.00,212000,17.2,57.1,TRUE,FALSE,0.6808,0.7853,13.14,TRUE
10237,Office Support,Podiatrists,29-1081.00,182000,11.8,11.6,TRUE,FALSE,0.8042,0.1966,3.5,TRUE
10238,Office Support,First-Line Supervisors of Production and Operating Workers,51-1011.00,180000,14,78,FALSE,FALSE,0.6957,0.1138,17,TRUE
10239,Business & Financial,"Business Operations Specialists, All Other",13-1199.00,100000,10.6,26.4,TRUE,FALSE,0.4516,0.468,6.34,TRUE
10240,Office Support,Transportation Planners,19-3099.01,151000,16.5,72.2,TRUE,FALSE,0.8253,1,16.09,TRUE
10241,Office Support,Refuse and Recyclable Material Collectors,53-7081.00,150000,10.3,72,TRUE,TRUE,0.5773,0,15.43,TRUE
10242,Food Service,First-Line Supervisors of Food Preparation and Serving Workers,35-1012.00,199000,12.2,23.2,FALSE,FALSE,0.9358,0.5481,5.86,FALSE
10243,Office Support,Radiologic Technologists and Technicians,29-2034.00,237000,14.2,29,FALSE,FALSE,0.602,0.1196,7.22,FALSE
10244,Management,Talent Directors,27-2012.04,140000,13.8,20.1,TRUE,FALSE,0.7954,0.9693,5.4,TRUE
10245,Office Support,Nursing Assistants,31-1131.00,374400,11.5,73.3,TRUE,FALSE,0.515,0.3395,15.81,TRUE
10246,Business & Financial,Intelligence Analysts,33-3021.06,144000,4.5,16,TRUE,TRUE,0.7776,0.3106,3.65,FALSE
10247,Office Support,Pharmacy Aides,31-9095.00,153000,12.7,82,TRUE,FALSE,0.8191,0.7108,17.67,TRUE
10248,Office Support,"Geological Technicians, Except Hydrologic Technicians",19-4043.00,149000,15.3,29,TRUE,FALSE,0.6537,0.6778,7.33,TRUE
10249,Office Support,Surgical Assistants,29-9093.00,340000,15.8,11.6,FALSE,FALSE,0.8225,0.9299,3.9,TRUE
10250,Management,"Managers, All Other",11-9199.00,95000,9.1,16.9,TRUE,FALSE,0.2606,0.5425,4.29,TRUE
10251,Production,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032.00,384000,16.4,15.5,FALSE,FALSE,0.6623,0.0696,4.74,FALSE
10252,Production,Metal-Refining Furnace Operators and Tenders,51-4051.00,110000,8.4,24,FALSE,FALSE,0.9004,0.0332,5.64,FALSE
10253,Office Support,"First-Line Supervisors of Mechanics, Installers, and Repairers",49-1011.00,146000,8.5,5.9,TRUE,FALSE,0.7814,0.5993,2.03,TRUE
10254,Healthcare Practitioners,Mental Health and Substance Abuse Social Workers,21-1023.00,125000,8.1,5.9,TRUE,FALSE,0.7497,0.1026,1.99,FALSE
10255,Office Support,Biostatisticians,15-2041.01,180000,14,78,FALSE,FALSE,0.7988,1,17,TRUE
10256,Education,"Teachers and Instructors, All Other",25-3099.00,115000,14.7,27.3,TRUE,FALSE,0,0.5932,6.93,TRUE
10257,Office Support,Shampooers,39-5093.00,140000,14.8,14.8,TRUE,FALSE,0.5516,0.8127,4.44,TRUE
10258,Office Support,Infantry Officers,55-1016.00,164000,15.4,75.3,TRUE,TRUE,0.9717,0.8811,16.6,TRUE
10259,Office Support,Musicians and Singers,27-2042.00,174000,15.8,13.3,TRUE,FALSE,0.6381,0.8769,4.24,TRUE
10260,Technology/Computer,"Eligibility Interviewers, Government Programs",43-4061.00,155000,17.4,72,TRUE,FALSE,0.686,0.5698,16.14,FALSE
10261,Architecture & Engineering,Environmental Engineering Technologists and Technicians,17-3025.00,113000,16.8,7.3,TRUE,FALSE,0.5953,0.6719,3.14,TRUE
10262,Management,Executive Secretaries and Executive Administrative Assistants,43-6011.00,150000,8.4,17.6,TRUE,TRUE,0.7913,0.7879,4.36,FALSE
10263,Architecture & Engineering,Industrial Engineering Technologists and Technicians,17-3026.00,336000,15.5,67.1,FALSE,FALSE,0.7591,0,14.97,FALSE
10264,Education,"Environmental Science Teachers, Postsecondary",25-1053.00,221000,12.5,33.1,FALSE,FALSE,0.8955,0.6657,7.87,TRUE
10265,Office Support,"Opticians, Dispensing",29-2081.00,150000,11.9,32.7,FALSE,TRUE,0.8946,0.8757,7.73,FALSE
10266,Office Support,"Woodworkers, All Other",51-7099.00,145000,5.8,67.4,FALSE,TRUE,0.7896,0.6994,14.06,FALSE
10267,Management,Training and Development Managers,11-3131.00,252000,15,72.8,TRUE,TRUE,0.8951,0.5185,16.06,FALSE
10268,Office Support,"Geological Technicians, Except Hydrologic Technicians",19-4043.00,110000,8.4,24,FALSE,FALSE,0.6837,0.4526,5.64,TRUE
10269,Office Support,"Physicians, Pathologists",29-1222.00,99000,9.2,29.4,TRUE,FALSE,0.9551,0.815,6.8,TRUE
10270,Education,"Agricultural Sciences Teachers, Postsecondary",25-1041.00,153000,12.7,82,FALSE,FALSE,0.7765,0.9369,17.67,TRUE
10271,Office Support,Avionics Technicians,49-2091.00,252000,12.6,18.5,TRUE,FALSE,0.9039,0.5618,4.96,TRUE
10272,Management,Purchasing Managers,11-3061.00,120000,9.7,84,TRUE,FALSE,0.7092,1,17.77,FALSE
10273,Office Support,Phlebotomists,31-9097.00,354000,8.8,34.8,TRUE,TRUE,1,0.7675,7.84,FALSE
10274,Business & Financial,Intelligence Analysts,33-3021.06,157000,12.3,80.2,TRUE,FALSE,0.7074,0,17.27,FALSE
10275,Business & Financial,"Fraud Examiners, Investigators and Analysts",13-2099.04,160000,14.8,14.4,TRUE,FALSE,0.8567,0.132,4.36,TRUE
10276,Office Support,"Patternmakers, Wood",51-7032.00,196000,8.6,29.9,FALSE,FALSE,0.7637,0.4442,6.84,FALSE
10277,Education,"Philosophy and Religion Teachers, Postsecondary",25-1126.00,231000,8.1,37,TRUE,FALSE,0.738,0.5787,8.21,TRUE
10278,Office Support,Parking Enforcement Workers,33-3041.00,177000,17.1,20.6,FALSE,FALSE,0.7766,0.671,5.83,FALSE
10279,Technology/Computer,"Switchboard Operators, Including Answering Service",43-2011.00,144000,8.7,44.2,TRUE,FALSE,0.4604,0.4119,9.71,FALSE
10280,Technology/Computer,Accountants and Auditors,13-2011.00,260000,7.6,18.8,TRUE,TRUE,0.7655,0.6046,4.52,FALSE
10281,Arts & Design,Cartographers and Photogrammetrists,17-1021.00,135000,15.7,19.6,TRUE,FALSE,0.6098,0.385,5.49,TRUE
10282,Education,"Educational Instruction and Library Workers, All Other",25-9099.00,166000,10.3,27.6,TRUE,FALSE,0,0.9419,6.55,TRUE
10283,Office Support,Upholsterers,51-6093.00,374400,11.7,19.1,TRUE,FALSE,0.638,0.4153,4.99,TRUE
10284,Office Support,Gambling Surveillance Officers and Gambling Investigators,33-9031.00,205000,10,27.4,FALSE,FALSE,0.7005,0.6736,6.48,TRUE
10285,Healthcare Practitioners,Medical Equipment Repairers,49-9062.00,140000,11.1,24.7,FALSE,FALSE,0.4711,0.9494,6.05,TRUE
10286,Office Support,Animal Breeders,45-2021.00,180000,13.1,44.7,TRUE,FALSE,0.5767,0.664,10.25,TRUE
10287,Office Support,Brickmasons and Blockmasons,47-2021.00,138000,7.6,19.1,TRUE,FALSE,0.8353,0.5511,4.58,TRUE
10288,Architecture & Engineering,Industrial Engineers,17-2112.00,234000,6.9,67,FALSE,FALSE,0.8656,1,14.09,FALSE
10289,Office Support,"Umpires, Referees, and Other Sports Officials",27-2023.00,145000,8.4,82.2,TRUE,FALSE,0.5838,0.7446,17.28,TRUE
10290,Office Support,Emergency Medicine Physicians,29-1214.00,141000,8,8.2,TRUE,FALSE,0.7278,0.9189,2.44,TRUE
10291,Healthcare Practitioners,Registered Nurses,29-1141.00,98000,6.5,16.4,FALSE,TRUE,0.7728,0.9198,3.93,FALSE
10292,Technology/Computer,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",37-2011.00,233000,9.4,8.5,TRUE,TRUE,0.7239,0.3388,2.64,FALSE
10293,Office Support,Loan Interviewers and Clerks,43-4131.00,111000,8,24.2,TRUE,FALSE,0.6588,0.92,5.64,TRUE
10294,Office Support,Automotive Service Technicians and Mechanics,49-3023.00,238000,3.2,19.9,TRUE,FALSE,0.6466,0.1418,4.3,TRUE
10295,Office Support,Armored Assault Vehicle Officers,55-1013.00,237000,14.2,29,TRUE,FALSE,0.7117,0.0268,7.22,TRUE
10296,Healthcare Practitioners,Marriage and Family Therapists,21-1013.00,374400,11.5,73.3,FALSE,FALSE,0.7164,0.2063,15.81,FALSE
10297,Office Support,Automotive Body and Related Repairers,49-3021.00,155000,13.5,75.9,TRUE,TRUE,0.6184,0.6648,16.53,FALSE
10298,Management,Computer and Information Systems Managers,11-3021.00,247000,7.3,14.1,FALSE,FALSE,0.6882,1,3.55,FALSE
10299,Life/Physical Science,Remote Sensing Scientists and Technologists,19-2099.01,384000,14,9.3,FALSE,FALSE,0.863,0.3395,3.26,FALSE
10300,Production,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51-4072.00,220000,15.7,17.7,FALSE,FALSE,0.8407,0.4241,5.11,FALSE
10301,Management,Human Resources Managers,11-3121.00,190000,16.4,24.6,TRUE,FALSE,1,0.3976,6.56,TRUE
10302,Life/Physical Science,Bioinformatics Scientists,19-1029.01,177000,17.1,20.6,FALSE,FALSE,0.8919,0.3346,5.83,FALSE
10303,Production,Power Plant Operators,51-8013.00,234000,3.5,21.8,FALSE,FALSE,0.7135,0.2141,4.71,TRUE
10304,Office Support,Models,41-9012.00,203000,14.5,79.6,TRUE,FALSE,0.6036,0.8251,17.37,TRUE
10305,Technology/Computer,"Computer Occupations, All Other",15-1299.00,253000,4.7,7.4,TRUE,FALSE,0.4694,0.6166,1.95,TRUE
10306,Office Support,Obstetricians and Gynecologists,29-1218.00,162000,13.1,20.9,TRUE,FALSE,0.8843,0.3338,5.49,TRUE
10307,Office Support,Government Property Inspectors and Investigators,13-1041.04,110000,15.1,26,TRUE,FALSE,0.8114,0.952,6.71,TRUE
10308,Sales,Reservation and Transportation Ticket Agents and Travel Clerks,43-4181.00,255000,6.3,26.4,TRUE,FALSE,0.8444,0.556,5.91,TRUE
10309,Education,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062.00,228000,17.7,75.8,TRUE,FALSE,0.7063,1,16.93,TRUE
10310,Office Support,Millwrights,49-9044.00,229000,4.1,12.8,TRUE,FALSE,0.6387,0.3894,2.97,TRUE
10311,Construction,Cabinetmakers and Bench Carpenters,51-7011.00,150000,8.4,17.6,FALSE,TRUE,0.5438,0.4094,4.36,FALSE
10312,Office Support,Probation Officers and Correctional Treatment Specialists,21-1092.00,237000,14.2,29,TRUE,FALSE,0.8528,0.5003,7.22,TRUE
10313,Office Support,Geodetic Surveyors,17-1022.01,156000,3.5,50.9,TRUE,FALSE,0.8057,0.2167,10.53,TRUE
10314,Technology/Computer,"Rock Splitters, Quarry",47-5051.00,150000,8.4,17.6,TRUE,TRUE,0.6213,0.4228,4.36,FALSE
10315,Office Support,Mechanical Drafters,17-3013.00,157000,3.6,9.1,FALSE,FALSE,0.6329,0.0812,2.18,FALSE
10316,Food Service,Food Batchmakers,51-3092.00,296000,12.9,57.8,FALSE,FALSE,0.6676,0.457,12.85,FALSE
10317,Business & Financial,Management Analysts,13-1111.00,138000,8.9,23.2,TRUE,FALSE,0.6839,0.0681,5.53,FALSE
10318,Office Support,Automotive Body and Related Repairers,49-3021.00,157000,7.4,16.2,TRUE,FALSE,0.6628,0.6704,3.98,TRUE
10319,Technology/Computer,"Substitute Teachers, Short-Term",25-3031.00,360000,8.1,9,TRUE,FALSE,0.6091,0.2347,2.61,FALSE
10320,Architecture & Engineering,Photonics Engineers,17-2199.07,285000,11.5,16.3,FALSE,FALSE,0.7623,0.6469,4.41,FALSE
10321,Office Support,"Welders, Cutters, Solderers, and Brazers",51-4121.00,257000,17.7,22.5,TRUE,FALSE,0.5106,0.5813,6.27,TRUE
10322,Technology/Computer,"Foreign Language and Literature Teachers, Postsecondary",25-1124.00,130000,15.3,29.2,TRUE,FALSE,0.6081,0.6306,7.37,TRUE
10323,Business & Financial,"News Analysts, Reporters, and Journalists",27-3023.00,289000,8.3,51.2,FALSE,TRUE,0.6004,0.609,11.07,FALSE
10324,Office Support,Clinical Neuropsychologists,19-3039.03,145000,6.4,39.4,TRUE,FALSE,0.8599,0,8.52,FALSE
10325,Management,Gambling Managers,11-9071.00,145000,6,58.6,TRUE,FALSE,0.6021,0.7349,12.32,TRUE
10326,Office Support,Aircraft Service Attendants,53-6032.00,98000,6.5,16.4,TRUE,TRUE,0.5355,0.4212,3.93,TRUE
10327,Management,Fundraising Managers,11-2033.00,248000,4.4,14.1,FALSE,FALSE,0.7094,0.0382,3.26,FALSE
10328,Technology/Computer,Software Quality Assurance Analysts and Testers,15-1253.00,125000,12.5,16.5,TRUE,FALSE,0.6864,0.2443,4.55,FALSE
10329,Arts & Design,Floral Designers,27-1023.00,125000,11.8,16.9,TRUE,FALSE,0.6595,0.1624,4.56,FALSE
10330,Architecture & Engineering,Aerospace Engineering and Operations Technologists and Technicians,17-3021.00,384000,16.4,15.5,FALSE,FALSE,0.8026,0.6104,4.74,FALSE
10331,Office Support,Cost Estimators,13-1051.00,180000,11.7,8.9,TRUE,FALSE,0.6138,0.2112,2.95,TRUE
10332,Management,"Managers, All Other",11-9199.00,304000,10,28.8,TRUE,FALSE,0.0434,0.8643,6.76,TRUE
10333,Production,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",51-4031.00,110000,8.4,24,FALSE,FALSE,0.5539,0.3394,5.64,FALSE
10334,Office Support,Roofers,47-2181.00,296000,4,82.9,TRUE,TRUE,0.697,0.1129,16.98,FALSE
10335,Office Support,Fence Erectors,47-4031.00,220000,9.3,25.1,TRUE,FALSE,0.8055,0.7886,5.95,TRUE
10336,Arts & Design,"Media and Communication Equipment Workers, All Other",27-4099.00,137000,9.3,9.4,TRUE,FALSE,0.2324,1,2.81,TRUE
10337,Technology/Computer,First-Line Supervisors of Housekeeping and Janitorial Workers,37-1011.00,108000,9.1,10.1,TRUE,TRUE,0.8379,0.2541,2.93,FALSE
10338,Office Support,Geographers,19-3092.00,145000,4.6,79.7,TRUE,FALSE,0.5923,0.9327,16.4,TRUE
10339,Office Support,Postmasters and Mail Superintendents,11-9131.00,100000,12.5,23.2,FALSE,FALSE,0.8196,0.3309,5.89,FALSE
10340,Architecture & Engineering,Solar Energy Systems Engineers,17-2199.11,185000,16.5,12.5,TRUE,FALSE,0.885,0.5932,4.15,TRUE
10341,Office Support,New Accounts Clerks,43-4141.00,272000,10.9,31.6,TRUE,FALSE,0.6206,0.5518,7.41,TRUE
10342,Office Support,Sports Medicine Physicians,29-1229.06,153000,12.7,82,TRUE,FALSE,1,0.5848,17.67,TRUE
10343,Technology/Computer,Security and Fire Alarm Systems Installers,49-2098.00,260000,7.6,18.8,TRUE,TRUE,0.6216,0.6272,4.52,FALSE
10344,Office Support,Anesthesiologist Assistants,29-1071.01,196000,8.6,29.9,TRUE,FALSE,0.7656,0.2356,6.84,TRUE
10345,Technology/Computer,Computer Network Support Specialists,15-1231.00,323000,17.5,7.1,TRUE,FALSE,0.8329,0.7803,3.17,TRUE
10346,Healthcare Practitioners,Healthcare Social Workers,21-1022.00,254000,11.8,10,FALSE,FALSE,0.6975,0,3.18,FALSE
10347,Technology/Computer,Computer Hardware Engineers,17-2061.00,140000,10.9,24.8,FALSE,FALSE,0.9137,0.6174,6.05,FALSE
10348,Office Support,Emergency Medicine Physicians,29-1214.00,180000,8.7,62.4,TRUE,FALSE,0.9262,0.8599,13.35,TRUE
10349,Education,"Communications Teachers, Postsecondary",25-1122.00,258000,5.1,11.5,TRUE,FALSE,0.8604,0.3679,2.81,TRUE
10350,Office Support,Log Graders and Scalers,45-4023.00,158000,13.2,26.6,TRUE,FALSE,0.8885,0.2396,6.64,TRUE
10351,Technology/Computer,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other",55-3019.00,152000,15.6,70.4,TRUE,FALSE,0.3615,0.5256,15.64,TRUE
10352,Office Support,Air Crew Officers,55-1011.00,165000,16.8,17.3,TRUE,FALSE,0.7082,0.7407,5.14,TRUE
10353,Office Support,Broadcast Announcers and Radio Disc Jockeys,27-3011.00,140000,17,21.7,TRUE,FALSE,0.6991,0.5068,6.04,TRUE
10354,Production,Sewing Machine Operators,51-6031.00,253000,4.7,7.4,FALSE,FALSE,0.3548,0.6762,1.95,TRUE
10355,Office Support,Maids and Housekeeping Cleaners,37-2012.00,100000,13.7,74,TRUE,FALSE,0.3328,0.3858,16.17,TRUE
10356,Office Support,Electro-Mechanical and Mechatronics Technologists and Technicians,17-3024.00,90000,5,5.8,TRUE,TRUE,0.8527,0.5911,1.66,FALSE
10357,Education,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",25-1051.00,110000,12,14.5,FALSE,FALSE,0.688,0.6255,4.1,FALSE
10358,Sales,Cargo and Freight Agents,43-5011.00,130000,8.4,18.2,TRUE,FALSE,0.7166,0,4.48,TRUE
10359,Office Support,"Woodworkers, All Other",51-7099.00,179000,9.3,19.1,TRUE,FALSE,0.8371,0.3798,4.75,TRUE
10360,Office Support,"Child, Family, and School Social Workers",21-1021.00,180000,16.2,5.5,TRUE,FALSE,0.6232,0.7263,2.72,TRUE
10361,Sales,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41-4011.00,164000,16.5,6.4,FALSE,FALSE,0.4605,1,2.93,FALSE
10362,Education,"Biological Science Teachers, Postsecondary",25-1042.00,150000,13.9,70.9,FALSE,TRUE,0.9261,0.6524,15.57,FALSE
10363,Technology/Computer,"Substitute Teachers, Short-Term",25-3031.00,336000,4.1,60.9,TRUE,TRUE,0.5582,0.0703,12.59,FALSE
10364,Office Support,Non-Destructive Testing Specialists,17-3029.01,100000,13.3,33.4,TRUE,FALSE,0.8457,0.4506,8.01,TRUE
10365,Production,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4081.00,100000,12,28.6,FALSE,FALSE,0.8487,0.5608,6.92,FALSE
10366,Food Service,First-Line Supervisors of Food Preparation and Serving Workers,35-1012.00,141000,7.3,23.7,FALSE,FALSE,0.7094,0.3918,5.47,FALSE
10367,Management,Computer and Information Systems Managers,11-3021.00,209000,10.6,50.7,TRUE,TRUE,0.8769,0.8153,11.2,FALSE
10368,Office Support,Human Resources Specialists,13-1071.00,134000,13.1,19.1,FALSE,FALSE,0.7548,0.7641,5.13,FALSE
10369,Office Support,"Stone Cutters and Carvers, Manufacturing",51-9195.03,140000,14.5,14.8,TRUE,FALSE,0.7933,0.5723,4.41,TRUE
10370,Technology/Computer,"Rock Splitters, Quarry",47-5051.00,131000,9.6,11.1,TRUE,FALSE,0.6246,0.8579,3.18,TRUE
10371,Sales,Retail Loss Prevention Specialists,33-9099.02,150000,10.2,54.3,TRUE,TRUE,0.8517,0.6781,11.88,TRUE
10372,Architecture & Engineering,"Engineering Technologists and Technicians, Except Drafters, All Other",17-3029.00,169000,9.7,26.4,TRUE,FALSE,0.119,1,6.25,TRUE
10373,Office Support,Park Naturalists,19-1031.03,296000,14.3,56.4,TRUE,FALSE,0.7725,0.7215,12.71,TRUE
10374,Office Support,Orthoptists,29-1299.02,180000,11.9,29.2,TRUE,FALSE,0.615,0.906,7.03,TRUE
10375,Food Service,Food Batchmakers,51-3092.00,141000,4.6,13.5,FALSE,FALSE,0.7269,0.5529,3.16,FALSE
10376,Technology/Computer,Accountants and Auditors,13-2011.00,373000,11,22,TRUE,FALSE,0.7151,0.56,5.5,TRUE
10377,Food Service,"Cooks, Fast Food",35-2011.00,120000,14.9,61.6,TRUE,FALSE,0.599,0.2217,13.81,FALSE
