emp_id,sector,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,is_remote_eligible,skill_transferability_score,org_ai_maturity_stage,task_codifiability_score,education_mismatch_idx,displacement_occurred
10295,Technology/Computer,21.9,51.69,0.0557,TRUE,0.461,2,0.1129,0.5992,FALSE
10296,Arts & Design,23.72,28.57,0.2564,TRUE,0.8337,1,0.2096,0.6821,FALSE
10297,Legal,44.4,37.29,0.354,FALSE,0.4551,2,0.5798,0.7628,FALSE
10298,Office Support,65.82,28.8,0.7039,TRUE,0.2842,1,0.6384,0.5888,TRUE
10299,Sales,14.61,40.52,0.2076,FALSE,0.2732,3,0.1836,0,FALSE
10300,Arts & Design,35.49,44.22,0.3161,FALSE,0.62,4,0.3262,0.5972,FALSE
10301,Office Support,72.04,26.29,0.6918,TRUE,0.554,4,0.6982,0,FALSE
10302,Food Service,0,0,0.2443,FALSE,0.3665,5,0,0.312,FALSE
10303,Sales,31.03,46.47,0.2197,TRUE,0.5057,1,0.6295,0.8904,FALSE
10304,Architecture & Engineering,23.01,31.6,0.2741,TRUE,0.1031,2,0.2331,0.6916,FALSE
10305,Construction,28.28,12.03,0.126,TRUE,0.4082,3,0.3025,0.2627,FALSE
10306,Production,28.47,9.54,0.4064,FALSE,0.6338,1,0.1597,0.5049,FALSE
10307,Food Service,4.74,0.93,0,FALSE,0.7244,4,0.0489,0.8444,FALSE
10308,Architecture & Engineering,17.73,24.86,0.0554,FALSE,0.3625,1,0.3949,0.2908,FALSE
10309,Architecture & Engineering,16.33,46.96,0.2105,FALSE,0.6453,1,0.343,0.605,FALSE
10310,Sales,14.04,29.12,0.116,FALSE,0.5776,4,0.2229,0.5532,FALSE
10311,Protective Service,7.58,8.66,0.0977,FALSE,0.6753,1,0,0.9861,FALSE
10312,Food Service,7.19,5.23,0.232,FALSE,0.519,4,0,0.8448,FALSE
10313,Construction,14.58,8.09,0.3036,FALSE,0.9896,4,0.2893,0.3887,FALSE
10314,Healthcare Practitioners,2.73,19.39,0.0484,TRUE,0.6638,2,0,0.5563,FALSE
10315,Business & Financial,33.13,47.07,0.2902,TRUE,0.6762,4,0.5006,0.6155,FALSE
10316,Business & Financial,21.03,45.46,0.1132,TRUE,0.4955,5,0.2733,0.2517,FALSE
10317,Construction,23.91,4.2,0.1577,FALSE,0.4612,2,0.2041,0.5364,FALSE
10318,Technology/Computer,26.52,46.69,0.2883,TRUE,0.3152,3,0.5534,0.1268,FALSE
10319,Life/Physical Science,34.27,34.85,0.404,FALSE,0.6721,3,0.2639,0.9013,FALSE
10320,Architecture & Engineering,12.38,16.43,0.0191,FALSE,0.8444,1,0,0.8457,FALSE
10321,Arts & Design,28.41,47.83,0.3714,TRUE,0.6684,4,0,0.2437,FALSE
10322,Arts & Design,37.15,38.85,0.3681,FALSE,0.0565,4,0.3769,0.5232,FALSE
10323,Production,0,19.69,0.1388,FALSE,0.7916,4,0,0.4107,FALSE
10324,Architecture & Engineering,14.73,36.12,0.1299,FALSE,0.4077,2,0,0.8932,FALSE
10325,Office Support,89.16,19.97,0.8613,TRUE,0.2293,4,0.6193,0.1909,FALSE
10326,Life/Physical Science,21.54,27.5,0.3476,FALSE,0.1481,4,0.2083,0.4307,FALSE
10327,Business & Financial,26.7,44.08,0.2515,FALSE,0.6777,4,0.1338,0.5794,FALSE
10328,Protective Service,0,13.94,0.1061,FALSE,0.4246,3,0,0.2088,FALSE
10329,Construction,0,14.99,0,FALSE,0.3704,1,0,0.9653,FALSE
10330,Production,9.63,22.69,0.3166,FALSE,0.2582,3,0.534,0.1974,FALSE
10331,Food Service,10.99,17.6,0,FALSE,0.7622,4,0.1531,0,FALSE
10332,Arts & Design,31.98,30.81,0.5202,TRUE,0.5397,2,0.6436,0.2684,FALSE
10333,Technology/Computer,21.99,46.45,0.1259,TRUE,0.3827,2,0.2854,0.503,FALSE
10334,Legal,49.64,41.74,0.5809,FALSE,0.6324,4,0.4691,0.7144,FALSE
10335,Business & Financial,24.44,39.58,0.2422,TRUE,0.702,3,0.2748,0.8541,FALSE
10336,Arts & Design,30.76,40.38,0.4127,TRUE,0.505,1,0.176,0.3382,FALSE
10337,Protective Service,13.89,20.81,0.0001,FALSE,0.5295,5,0.2453,0.3961,FALSE
10338,Office Support,80.79,28.9,0.8956,TRUE,0.5426,3,0.6476,0.8263,FALSE
10339,Legal,44.96,59.34,0.4719,TRUE,0.3617,2,0.7758,0.7536,FALSE
10340,Technology/Computer,46.61,56.48,0.5006,TRUE,0.7156,5,0.5125,0.6669,FALSE
10341,Life/Physical Science,13.76,39.6,0.2577,FALSE,0.3031,1,0.3384,1,FALSE
10342,Architecture & Engineering,28.52,41.05,0.3764,FALSE,0.4325,1,0.3226,0.5843,FALSE
10343,Management,11.15,26.33,0,TRUE,0.413,5,0.0288,0.4011,FALSE
10344,Management,5.37,28.66,0.0374,TRUE,0.2399,3,0,0,FALSE
10345,Protective Service,0,14.7,0.0872,FALSE,0.5162,5,0,0.3411,FALSE
10346,Arts & Design,17.5,30.78,0.1313,TRUE,0.2462,1,0.3488,1,FALSE
10347,Sales,15.81,28.64,0.2665,TRUE,0.4234,3,0.1734,0,FALSE
10348,Technology/Computer,15.08,46.89,0.1947,FALSE,0.5207,4,0.2803,0.88,FALSE
10349,Production,20.77,16.21,0.2678,FALSE,0.512,2,0.1149,0.0445,FALSE
10350,Production,25.9,12.11,0.332,FALSE,0.4567,5,0.2273,0.7337,FALSE
10351,Arts & Design,33.48,33.64,0.3378,FALSE,0.5997,4,0.479,0.584,FALSE
10352,Healthcare Practitioners,13.1,22.21,0.2756,FALSE,0.4719,5,0,0.338,FALSE
10353,Sales,46.22,31.22,0.5067,TRUE,0.4592,5,0.417,0.6744,FALSE
10354,Legal,33.47,39.51,0.194,FALSE,0.5059,5,0.3715,0.3916,FALSE
10355,Legal,39.5,35.06,0.335,FALSE,0.6478,4,0.4449,0.7444,FALSE
10356,Protective Service,10.91,9.4,0.1406,FALSE,0.2144,3,0.0727,0.9868,FALSE
10357,Sales,17.19,34.65,0,TRUE,0.5965,1,0.1618,0.457,FALSE
10358,Business & Financial,20.97,40.04,0.1428,TRUE,0.3738,2,0.1655,1,FALSE
10359,Protective Service,0,5.35,0.0822,FALSE,0.444,2,0,0,FALSE
10360,Architecture & Engineering,18.18,26.54,0.0464,FALSE,0.4469,4,0.3502,0.5275,FALSE
10361,Legal,20.64,41.39,0.1825,TRUE,0.2659,1,0.4876,0.4246,FALSE
10362,Sales,18.33,31.77,0.0524,TRUE,0.5132,3,0,0.9038,FALSE
10363,Food Service,0,0.94,0.0015,FALSE,0.3357,1,0,0.2897,FALSE
10364,Sales,18.91,33.15,0,FALSE,0.1248,3,0.3008,0.7132,FALSE
10365,Education,14.32,16.04,0.1283,TRUE,0.579,3,0.146,0.1992,TRUE
10366,Construction,0,3.46,0,FALSE,0.4194,5,0.3904,1,FALSE
10367,Sales,24.82,39.02,0.2387,TRUE,0.5248,3,0.0847,0.1742,FALSE
10368,Food Service,2.82,10.53,0.0035,FALSE,0.4978,3,0,0.4933,FALSE
10369,Business & Financial,40.85,42.37,0.3204,TRUE,0.1529,2,0.7564,0.908,FALSE
10370,Technology/Computer,31.37,50.47,0.5217,TRUE,0.3231,5,0.1859,0.5651,FALSE
10371,Sales,17.44,42.38,0.2607,TRUE,0.501,5,0.1517,0.7504,FALSE
10372,Office Support,90.38,16.34,1,TRUE,0.6808,2,1,0.8556,TRUE
10373,Healthcare Practitioners,13.18,26.3,0.1192,FALSE,0.6296,5,0.1472,0.221,FALSE
10374,Office Support,80.26,16.07,0.706,FALSE,0.3498,3,0.6461,0.3692,FALSE
10375,Technology/Computer,19.94,45.1,0.1973,TRUE,0.2858,3,0.3825,0,FALSE
10376,Technology/Computer,0,47.65,0.049,TRUE,0.6417,2,0.0131,0.2922,FALSE
10377,Healthcare Practitioners,16.36,26.97,0.1047,FALSE,0.3104,4,0.1395,0.9092,FALSE
10378,Food Service,0,6.86,0.0113,FALSE,0.5628,2,0.1177,0.7392,FALSE
10379,Production,1.24,22.27,0.0196,FALSE,0.5062,1,0.2398,0.346,FALSE
10380,Management,5.29,20.97,0.0568,FALSE,0,3,0.1386,0.6809,FALSE
10381,Protective Service,0,3.99,0,FALSE,0.3743,2,0.205,1,FALSE
10382,Education,9.63,31.5,0,TRUE,0.5063,1,0.2928,0.8596,FALSE
10383,Healthcare Practitioners,1.37,9.24,0.0442,FALSE,0.3734,4,0.0206,0.0798,FALSE
10384,Protective Service,0,11.79,0,FALSE,0.7657,4,0.2189,0.6523,FALSE
10385,Education,12,2.07,0.0191,FALSE,0.1032,2,0,0.4335,FALSE
10386,Food Service,7.49,0,0.0291,FALSE,0.5001,5,0.1951,0.1514,FALSE
10387,Healthcare Practitioners,15.19,22.4,0.2888,FALSE,0.5959,3,0,0.3585,FALSE
10388,Architecture & Engineering,15.46,42.01,0.2147,TRUE,0.7408,4,0.2109,0.3418,FALSE
10389,Protective Service,0,25.4,0,FALSE,0.4962,3,0,0.528,FALSE
10390,Education,20.95,19.78,0.1947,FALSE,0.6058,3,0.4604,0,FALSE
10391,Healthcare Practitioners,15.78,19.04,0.0245,FALSE,0.4035,4,0.1511,0,FALSE
10392,Life/Physical Science,11.39,21.36,0.2493,FALSE,0.4088,3,0.1173,0.9999,FALSE
10393,Construction,5.54,20.24,0,FALSE,0.4631,1,0.0885,0.8551,FALSE
10394,Management,15.17,20.02,0.1647,TRUE,0.4175,5,0.1082,0,FALSE
10395,Sales,21.53,35.38,0.2539,FALSE,0.3974,3,0.249,0.6616,FALSE
10396,Protective Service,10.07,15.58,0.0087,FALSE,0.5666,3,0.0462,0.0244,FALSE
10397,Food Service,0,4.38,0.03,FALSE,0.4638,3,0,0.726,FALSE
10398,Architecture & Engineering,8.46,42.84,0.1023,TRUE,0.5554,5,0.1902,0.9139,FALSE
10399,Life/Physical Science,13.48,20.52,0.0799,FALSE,0.4914,2,0.033,0.2118,FALSE
10400,Architecture & Engineering,2.52,25.84,0.0666,TRUE,0.28,3,0.0524,0.7557,FALSE
10401,Construction,9.07,7.72,0.1128,FALSE,1,1,0,0.1156,FALSE
10402,Sales,30.05,26.45,0.4375,FALSE,0.4715,5,0,0.7924,FALSE
10403,Sales,17.76,32.29,0.0717,FALSE,0.7996,4,0.1347,0.3114,FALSE
10404,Sales,16.4,28.76,0.1333,FALSE,0.2716,1,0.2169,0.3272,FALSE
10405,Arts & Design,32.35,40.95,0.2623,TRUE,0.732,2,0.2043,0.6793,FALSE
10406,Education,0.51,12.29,0,FALSE,0.6544,1,0.0641,0,FALSE
10407,Business & Financial,39.95,41.11,0.3631,FALSE,0.4837,4,0.5097,0.2736,FALSE
10408,Healthcare Practitioners,25.71,7.37,0.1574,FALSE,0.4776,2,0.6607,0.2429,FALSE
10409,Management,12.77,19.43,0.1194,TRUE,0.5516,4,0.1134,0.1529,FALSE
10410,Office Support,60.4,23.64,0.6761,TRUE,0.3275,4,0.5151,0.3978,FALSE
10411,Production,19.85,16.81,0.218,FALSE,0.4473,1,0.1666,0.9846,FALSE
10412,Food Service,10.6,0,0.0133,FALSE,0.3879,4,0,0.5934,FALSE
10413,Education,19.09,26.47,0.1749,FALSE,0.6227,1,0.3072,0.4219,FALSE
10414,Office Support,98.98,24.32,1,TRUE,0.5973,3,0.9878,0.3466,TRUE
10415,Production,0,31.26,0,FALSE,0.5793,3,0.0394,0.591,FALSE
10416,Protective Service,0,11.03,0,FALSE,0.5589,5,0.1924,0.4408,FALSE
10417,Construction,16.38,12.03,0.2204,FALSE,0.1927,4,0,0.3656,FALSE
10418,Architecture & Engineering,20.03,33.69,0.4353,TRUE,0.4143,4,0.1958,0,TRUE
10419,Arts & Design,28.87,46.67,0.2093,FALSE,0.6173,5,0.4192,0.1755,TRUE
10420,Production,8.44,31.84,0,FALSE,0.3068,3,0,0.2031,FALSE
10421,Production,0,19.7,0,FALSE,0.5016,5,0.0628,0.67,FALSE
10422,Arts & Design,20.56,46.6,0.2815,FALSE,0.7664,3,0.2905,0,FALSE
10423,Technology/Computer,27.7,56.95,0.2945,FALSE,0.6957,1,0.5948,0.6108,FALSE
10424,Education,24.5,27.93,0.2689,TRUE,0.3183,3,0.0642,0.3044,FALSE
10425,Management,2.92,13.5,0.1651,TRUE,0.3093,3,0,0.7946,FALSE
10426,Healthcare Practitioners,23.38,9.15,0.1998,FALSE,0.4501,1,0.4012,0.588,FALSE
10427,Production,4.34,14.84,0.2699,FALSE,0.4709,1,0.1764,0.332,FALSE
10428,Technology/Computer,27.52,44.21,0.1431,TRUE,0.4665,1,0.2904,0.7406,FALSE
10429,Education,13.95,29.62,0.1836,TRUE,0.7634,4,0,0.5577,FALSE
10430,Construction,1.42,0,0.2004,FALSE,0.4906,1,0.0831,0.1729,FALSE
10431,Healthcare Practitioners,1.41,23.46,0.079,TRUE,0.1676,2,0.0451,0.9596,FALSE
10432,Construction,16.12,14.35,0.2789,TRUE,0.5255,4,0.3794,0.6323,FALSE
10433,Office Support,79.62,23.41,0.7938,TRUE,0.4449,2,0.5638,0.7558,FALSE
10434,Sales,12.33,19.26,0.2164,TRUE,0.6599,4,0,0.4075,FALSE
10435,Sales,24.26,43.4,0.3637,FALSE,0.5143,4,0.1857,0.5528,FALSE
10436,Education,18.74,17.12,0.1095,FALSE,0.7372,2,0.1586,0.8706,FALSE
10437,Protective Service,1.68,15.2,0,FALSE,0.3515,4,0.0126,0.4554,FALSE
10438,Sales,34.98,36.69,0.4699,FALSE,0.5352,2,0.4181,0.4827,FALSE
10439,Healthcare Practitioners,11.44,20.51,0.1889,FALSE,0.5651,1,0.1552,0.4292,FALSE
10440,Technology/Computer,32.35,41.07,0.1836,TRUE,0.5685,5,0.1115,0.332,TRUE
10441,Construction,0,4.26,0,FALSE,0.694,3,0,0.5022,FALSE
10442,Technology/Computer,21.05,55.81,0.2977,TRUE,0.7093,5,0.4511,0.5614,FALSE
10443,Management,6.87,10.54,0.0584,FALSE,0.3601,3,0.1906,0.7789,FALSE
10444,Office Support,92.21,35.08,0.9426,TRUE,0.6846,1,1,0.7403,TRUE
10445,Education,21.56,18.93,0.1573,TRUE,0.3144,1,0.4027,0.5394,FALSE
10446,Business & Financial,18.8,53.33,0.246,TRUE,0.5145,1,0.0772,0.8323,FALSE
10447,Office Support,63.63,16.04,0.7966,TRUE,0.6441,5,0.5681,0.8139,TRUE
10448,Healthcare Practitioners,19.87,21.71,0.1865,TRUE,0.9137,1,0,0.9023,FALSE
10449,Technology/Computer,33.89,42.98,0.3548,TRUE,0.5501,1,0.0838,0.0928,FALSE
10450,Protective Service,0,0,0.0829,TRUE,0.4895,5,0.0132,0.8082,FALSE
10451,Arts & Design,30.42,37.86,0.2112,TRUE,0.8681,3,0.1942,1,FALSE
10452,Office Support,62.36,10.43,0.7883,TRUE,0.4357,3,1,0.4405,FALSE
10453,Construction,21.02,16.3,0.0377,FALSE,0.4116,1,0.0921,0.4048,FALSE
10454,Education,18.74,24.09,0.2133,TRUE,0.512,5,0.3236,0.5447,FALSE
10455,Education,0.72,30.39,0,FALSE,0.6577,4,0.1313,0.371,FALSE
10456,Technology/Computer,13.56,39.93,0.2568,TRUE,0.3116,4,0.1135,0.6878,FALSE
10457,Production,20.92,13.22,0.1881,FALSE,0.5267,1,0.4825,0.427,FALSE
10458,Legal,41.89,35.35,0.4435,FALSE,0.2635,5,0.6087,0.0946,FALSE
10459,Healthcare Practitioners,53.56,20.44,0.3538,FALSE,0.6535,2,0.3726,0.4765,FALSE
10460,Architecture & Engineering,4.4,32.36,0,FALSE,0.3735,2,0.0581,0.2575,FALSE
10461,Construction,0,10.19,0,FALSE,0.0847,1,0.034,0.26,FALSE
10462,Protective Service,15.75,0,0.0092,FALSE,0.5532,5,0,0.3478,FALSE
10463,Protective Service,18.84,0,0.2383,FALSE,0.6909,1,0,0.5267,FALSE
10464,Construction,25.81,17.92,0.2228,FALSE,0.7329,5,0.2449,0.744,FALSE
10465,Protective Service,7.21,0,0,FALSE,0.3956,5,0,0.3855,FALSE
10466,Food Service,0,0,0,TRUE,0.3681,1,0,0.6627,FALSE
10467,Legal,39.75,46.55,0.4453,FALSE,0.5069,5,0.2461,0.3526,FALSE
10468,Protective Service,0,24.03,0,FALSE,0.2455,4,0.0588,0.0592,FALSE
10469,Business & Financial,35.29,39.59,0.415,TRUE,0.8863,3,0.2078,0.3793,FALSE
10470,Business & Financial,16.97,61.32,0.2518,FALSE,0.3253,2,0.0472,0.1009,FALSE
10471,Education,17.05,22.52,0.2557,FALSE,0.308,2,0.3395,0.5658,FALSE
10472,Construction,27.93,19.48,0.2952,FALSE,0.6187,5,0.438,0.3012,FALSE
10473,Architecture & Engineering,18,44.35,0.1443,TRUE,0.2882,2,0.1475,0.272,FALSE
10474,Arts & Design,23.87,39.43,0.3582,FALSE,0.3079,1,0.4465,0.5425,FALSE
10475,Healthcare Practitioners,1.75,23.7,0.0506,FALSE,0.2632,4,0.0179,0.43,FALSE
10476,Business & Financial,24.11,42.93,0.2679,FALSE,0.2592,4,0.2563,0.1013,FALSE
10477,Legal,40.04,29.04,0.2737,TRUE,0.5,3,0.3881,0.651,TRUE
10478,Technology/Computer,21.18,61,0.1573,TRUE,0.2784,1,0.3233,0.6728,FALSE
10479,Protective Service,5.81,11.81,0,FALSE,0.2179,3,0,0.7208,FALSE
10480,Healthcare Practitioners,7.93,25.26,0.1167,FALSE,0.5361,5,0.2426,0.2527,FALSE
10481,Technology/Computer,34.35,43.16,0.2468,TRUE,0.8062,3,0.3169,0.6639,FALSE
10482,Protective Service,23.36,18.04,0.1554,FALSE,0.4906,5,0.015,0.542,FALSE
10483,Healthcare Practitioners,23.96,7.05,0.2442,TRUE,0.6819,2,0.2742,0.7672,FALSE
10484,Legal,38.75,48.02,0.3677,FALSE,0.7072,1,0.6615,0.816,FALSE
10485,Business & Financial,24.59,42,0.4274,TRUE,0.5268,5,0.4188,0.4428,TRUE
10486,Architecture & Engineering,19.06,31.3,0.366,TRUE,0.6275,1,0.0071,0.4493,FALSE
10487,Arts & Design,17.22,32.85,0.3415,TRUE,0.4575,1,0.2969,0.7499,FALSE
10488,Construction,16.61,11.11,0.171,FALSE,0.1864,3,0.2578,0.9032,FALSE
10489,Management,0.36,24.63,0.0181,TRUE,0.6063,3,0,0.6571,FALSE
10490,Arts & Design,10.11,36.99,0.1469,TRUE,0.2597,5,0.314,1,FALSE
10491,Business & Financial,32.51,35.56,0.223,TRUE,0.5764,1,0.4762,0.2375,FALSE
10492,Architecture & Engineering,22.29,20.88,0.1564,TRUE,0.4445,3,0.2133,0.3133,FALSE
10493,Food Service,4.85,15.41,0,FALSE,0.6317,3,0,0.2847,FALSE
10494,Legal,48.1,41.18,0.3898,FALSE,0.8723,2,0.5053,0.5876,FALSE
10495,Arts & Design,20.63,38.07,0.1773,TRUE,0.5891,2,0.114,0.2877,TRUE
10496,Production,5.54,12.48,0,FALSE,0.5787,1,0.1222,0.3302,FALSE
10497,Production,20.91,12.68,0.1559,FALSE,0.5374,2,0.1355,0.8259,FALSE
10498,Technology/Computer,17.86,53.19,0.3598,TRUE,0.6515,3,0.3777,0.4752,FALSE
10499,Technology/Computer,3.1,49.78,0.0432,TRUE,0.7955,5,0,0.3486,FALSE
10500,Sales,18.41,33.4,0.1522,FALSE,0.7024,5,0.1744,0.4267,FALSE
10501,Food Service,17.37,0,0.1308,FALSE,0.2987,3,0.2488,0.4419,FALSE
10502,Office Support,69.46,19.11,0.7187,TRUE,0.5107,1,0.6815,0.4587,FALSE
10503,Education,8.69,28.56,0.073,TRUE,0.4574,4,0,0.1349,FALSE
10504,Construction,3.43,7.44,0.0323,FALSE,0.203,4,0.0879,0.2492,FALSE
10505,Life/Physical Science,13.89,26.85,0,TRUE,0.4518,4,0.2151,0.3249,FALSE
10506,Architecture & Engineering,15.8,32.27,0,TRUE,0.8033,1,0.111,0.3724,FALSE
10507,Production,5.53,22.83,0.0086,TRUE,0.8127,4,0,0.4905,FALSE
10508,Sales,10.65,42.32,0.0509,FALSE,0.4955,3,0,0.2667,FALSE
10509,Protective Service,0,5.21,0,FALSE,0.7796,4,0.2472,0.2381,FALSE
10510,Architecture & Engineering,26.74,37.87,0.3514,FALSE,0.5298,3,0.4007,0.4284,TRUE
10511,Production,8.53,19.51,0,FALSE,0.7867,4,0.0869,0.4777,FALSE
10512,Healthcare Practitioners,8.57,27.47,0.0208,FALSE,0.4565,2,0,0.6596,FALSE
10513,Construction,11.39,27.83,0,FALSE,0.4444,1,0.2266,0.4888,FALSE
10514,Arts & Design,23.9,29.49,0.4141,FALSE,0.5202,5,0.4578,0.1177,FALSE
10515,Construction,0,14.14,0,FALSE,0.2407,3,0.146,0.6808,FALSE
10516,Food Service,0,3.32,0,FALSE,0.3129,2,0.0586,0.1601,FALSE
10517,Technology/Computer,39.94,53.58,0.1855,TRUE,0.5332,1,0.3686,0.9594,FALSE
10518,Food Service,0,3.52,0.0162,FALSE,0.5542,2,0.1107,0.4614,FALSE
10519,Food Service,3.5,19.78,0.1662,FALSE,0.5583,1,0,0.8018,FALSE
10520,Healthcare Practitioners,30.53,35.57,0.2347,TRUE,0.6583,1,0.1739,0.7207,FALSE
10521,Protective Service,5.36,0,0,FALSE,0.3849,2,0,0.5173,FALSE
10522,Office Support,57.92,10.47,0.4291,FALSE,0.5235,4,0.5952,0.3187,FALSE
10523,Technology/Computer,19.82,49.65,0.0717,TRUE,0.4988,4,0,0.1249,FALSE
10524,Protective Service,0,4.91,0.1155,FALSE,0.7385,3,0,0.3711,FALSE
10525,Legal,43.54,38.24,0.477,TRUE,0.131,2,0.1991,0.2929,FALSE
10526,Production,20.03,23.33,0.2392,FALSE,0.5392,4,0.0065,0.7568,FALSE
10527,Education,27.8,21.89,0.0658,FALSE,0.5177,3,0.2177,0.4535,FALSE
10528,Arts & Design,27.54,32.65,0.4957,TRUE,0.6736,2,0,0.7867,FALSE
10529,Management,6.2,16.79,0,FALSE,0.722,2,0,0.322,FALSE
10530,Construction,8.47,6.74,0.0858,FALSE,0.6193,2,0.0958,0.5223,FALSE
10531,Healthcare Practitioners,9.61,19.29,0.0816,TRUE,0.5751,2,0.2379,0.8156,FALSE
10532,Protective Service,5.01,0,0,FALSE,0.7136,3,0.2542,0.2812,FALSE
10533,Food Service,0,16.22,0,FALSE,0.5226,1,0.0503,0.7055,FALSE
10534,Legal,48.98,29.8,0.5936,TRUE,0.5985,4,0.309,0.388,TRUE
10535,Production,17.19,8.11,0,FALSE,0.4517,5,0.075,0.4434,FALSE
10536,Management,15.25,24.49,0.0378,TRUE,0.5152,2,0.3755,0,FALSE
10537,Management,0,32.82,0.1078,TRUE,0.4555,5,0.2325,0.6889,FALSE
10538,Education,15.14,10.65,0.1766,TRUE,0.5076,3,0.2927,0.3481,TRUE
10539,Sales,23.5,39.19,0.2035,FALSE,0.255,2,0.2312,0.5472,FALSE
10540,Sales,15.04,34.26,0.0675,FALSE,0.0913,1,0,0.2622,FALSE
10541,Food Service,9.64,1.42,0.0639,FALSE,0.5742,5,0.0804,0.6919,FALSE
10542,Arts & Design,19.42,28.51,0.2894,TRUE,0.8118,4,0,0.3998,FALSE
10543,Protective Service,13.32,0.18,0,FALSE,0.8489,3,0.4824,0.5638,FALSE
10544,Business & Financial,31.05,44.33,0.2121,FALSE,0.9589,1,0.4476,0.4946,FALSE
10545,Sales,30.71,36.94,0.3398,FALSE,0.3478,5,0.0715,0.9673,FALSE
10546,Protective Service,0,15.3,0,FALSE,0.5758,1,0,0.9402,FALSE
10547,Sales,28.47,33.15,0.4037,FALSE,0.7073,2,0.1516,0.4552,FALSE
10548,Technology/Computer,33.79,60.47,0.2956,TRUE,0.5418,3,0.4411,0.461,FALSE
10549,Office Support,75.81,19.05,0.6918,TRUE,0.2467,1,1,0.1522,TRUE
10550,Production,5.15,5.35,0.0318,FALSE,0.5341,4,0.1836,0.8795,FALSE
10551,Construction,5,8.67,0,FALSE,0.5476,5,0,0.503,FALSE
10552,Production,4.72,3.48,0,FALSE,0.3071,2,0.0603,0.4539,FALSE
10553,Protective Service,0,0,0,FALSE,0.679,1,0.1044,0,FALSE
10554,Protective Service,16.76,6.64,0.1484,FALSE,0.6493,1,0.0618,0.5841,FALSE
10555,Construction,0,17.26,0.0432,FALSE,0.4451,3,0.1635,0.2379,FALSE
10556,Construction,0,24.16,0,FALSE,0.5236,5,0,0.7578,FALSE
10557,Architecture & Engineering,7.26,30.82,0.2181,FALSE,0.3191,3,0.0175,0.5633,FALSE
10558,Production,35.65,0,0.3027,FALSE,0.5762,5,0.4863,1,FALSE
10559,Business & Financial,45.04,34.66,0.4706,TRUE,0.4585,2,0.579,0.7389,FALSE
10560,Life/Physical Science,14.83,20.35,0.1467,FALSE,0.5083,4,0.0751,0.939,FALSE
10561,Sales,34.44,28.13,0.3195,TRUE,0.3099,4,0.1779,0.0658,FALSE
10562,Architecture & Engineering,0.02,10.63,0.0612,FALSE,0.7659,5,0.2166,0.0557,FALSE
10563,Business & Financial,18.68,40.89,0.164,TRUE,0.8958,3,0.1895,0.7936,FALSE
10564,Legal,49.95,28.32,0.6292,TRUE,0.4313,2,0.4456,0.3014,TRUE
10565,Food Service,0,1.21,0.2046,FALSE,0.667,3,0,0.1461,FALSE
10566,Food Service,19.01,18.65,0.2909,FALSE,0.5875,2,0.1955,0.6866,FALSE
10567,Arts & Design,27.99,32.45,0.2519,TRUE,0.4884,2,0.298,0.4238,FALSE
10568,Arts & Design,20.87,43.52,0.1396,FALSE,0.8136,4,0.0987,0.6482,FALSE
10569,Office Support,74.5,23.03,0.6059,FALSE,0.6806,4,0.6153,0.2385,FALSE
10570,Legal,40.64,37.68,0.4233,FALSE,0.7731,1,0.0723,0.925,FALSE
10571,Legal,43.99,41.35,0.3971,FALSE,0.6648,4,0.2355,0.1673,FALSE
10572,Sales,26.24,41.45,0.2103,FALSE,0.5792,3,0.4375,0,FALSE
10573,Legal,43.92,40.88,0.4601,TRUE,0.495,3,0.3662,1,TRUE
10574,Healthcare Practitioners,6.84,42.55,0.0401,FALSE,0.3724,3,0,0.373,FALSE
10575,Architecture & Engineering,11.98,37.2,0,FALSE,0.3607,3,0.0767,0.8233,FALSE
10576,Technology/Computer,13.01,58.23,0.0037,TRUE,0.5436,3,0.2891,0.9866,FALSE
10577,Healthcare Practitioners,9.87,16.23,0.0536,FALSE,0.5442,3,0.193,0.5605,FALSE
10578,Production,18.36,4.25,0.0939,FALSE,0.7056,5,0.0753,0.7092,FALSE
10579,Office Support,77.77,24.86,0.8146,TRUE,0.5806,1,0.7438,0.8959,FALSE
10580,Food Service,0,11.66,0,FALSE,0.5936,4,0,0.8037,FALSE
10581,Management,8.32,29.64,0.1752,TRUE,0.4741,1,0.2791,0.5649,FALSE
10582,Production,0,6.47,0,FALSE,0.2627,1,0.0162,0.623,FALSE
10583,Protective Service,1.27,6,0,FALSE,0.4321,1,0,1,FALSE
10584,Life/Physical Science,27.5,23.34,0.2394,FALSE,0.5212,1,0.0878,0.3504,FALSE
10585,Business & Financial,41.52,33.46,0.5267,TRUE,0.5616,1,0.3614,0.6298,FALSE
10586,Education,5.86,21.52,0.1157,FALSE,0.4001,1,0,0.6188,FALSE
10587,Business & Financial,28.12,35.68,0.2638,TRUE,0.4259,5,0.3718,0.7058,FALSE
10588,Protective Service,2.79,19.84,0,FALSE,0.5034,4,0,0.3276,FALSE
10589,Management,10.65,18.26,0.0655,TRUE,0.6637,3,0.2631,0.4199,FALSE
10590,Architecture & Engineering,11.2,26.48,0.1114,FALSE,0.4791,3,0.0381,0.7881,FALSE
10591,Technology/Computer,29.39,50.55,0.2968,TRUE,0.7403,3,0.3061,0.6344,FALSE
