emp_id,sector,soc_code,job_title,job_category,experience_level,years_of_experience,education_required,city,country,is_remote_eligible,remote_type,is_remote_friendly,company_size,annual_salary_usd,salary_min_usd,salary_max_usd,salary_tier,ai_salary_premium_pct,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,required_skills_count,is_llm_role,demand_score,demand_growth_yoy_pct,hiring_urgency,job_openings,projected_openings_2030,benefits_score_10,posting_year,posting_month,is_senior,gender_diversity_pct,ai_impact_level,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,task_codifiability_score,skill_transferability_score,org_ai_maturity_stage,education_mismatch_idx,resilience_score,job_zone,median_salary_onet,chance_of_automation_onet,bls_employment_baseline,working_age_pop_baseline,claude_ai_adoption_index,api_adoption_index,task_thinking_fraction,task_validation_fraction,task_learning_fraction,task_directive_fraction,task_iteration_fraction,task_feedback_loop_fraction,job_forecast_onet,is_bright_outlook_onet,is_green_onet,state_gdp_baseline,country_gdp_baseline,overall_risk_category,displacement_occurred
10049,Sales,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,AI Engineering,Senior (6-9 yrs),6,Master's,Amsterdam,Netherlands,1,Remote,1,SME (51-500),208000,166400,249600,Senior ($200-300k),3.8,0,1,1,0,1,6,1,98,23.4,Medium,3,3282,9.4,2026,1,1,27.63,Medium,31.05,53.78,0.2197,0.1512,0.6334,5,0.3774,5.06,2,37220,61,897640,29856668,44.85,85.35,0.4286,0.1584,0.06,0.0927,0.1359,0.1243,15800,0,0,3.9864E+11,1.42041E+13,Medium Risk,1
10050,Production,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Data Engineering,Lead (10+ yrs),4,Associate's,Berlin,Germany,1,Remote,1,SME (51-500),156000,124800,187200,Upper-Mid ($150-200k),14.8,0,1,1,1,1,8,1,88,22.3,High,1,1252,7.6,2025,12,0,60.59,Medium,28.78,26.7,0.2253,0.1495,0.6902,3,0.2719,5.94,2,38020,-1,1489592,12624735,37.37,10.52,0.127,0.2285,0.1233,0.1328,0.2277,0.1608,900,0,1,89496646809,1.74341E+13,Low Risk,1
10051,Legal,23-2011.00,Paralegals and Legal Assistants,AI Engineering,Entry (0-2 yrs),10,Bachelor's,Toronto,Canada,1,Remote,1,Mid-size (501-5000),145000,116000,174000,Mid ($100-150k),8.4,0,1,0,1,1,7,1,91,82.2,High,9,178,7.8,2026,3,0,32.86,Medium,51.79,42.93,0.2601,0.5567,0.4311,1,0.2636,17.28,3,50940,94,1296275,6906619,87.75,32.23,0.4342,0.0539,0.1446,0.1616,0.0859,0.1199,40400,1,0,3.13131E+11,1.01033E+13,Medium Risk,0
10052,Education,25-2011.00,"Preschool Teachers, Except Special Education",AI Engineering,Senior (6-9 yrs),5,Master's,Singapore,Singapore,0,On-site,0,Enterprise (5000+),301000,240800,361200,Elite (>$300k),3.5,0,0,0,1,0,4,1,98,57.7,Medium,2,4335,8.9,2026,3,1,63.06,Low,22.37,36.25,0.1963,0.1524,0.4702,3,0.1565,11.89,3,29780,0.7,1374489,34747685,58.44,44.28,0.2048,0.2859,0.2292,0.0884,0.074,0.1178,58100,1,0,2.19211E+11,4.36956E+12,Low Risk,0
10053,Arts & Design,55-3014.00,Artillery and Missile Crew Members,AI Engineering,Entry (0-2 yrs),2,Bachelor's,Toronto,Canada,0,On-site,0,SME (51-500),145000,116000,174000,Mid ($100-150k),5.8,0,1,1,1,1,8,1,94,67.4,High,7,5920,7.1,2025,6,0,60.14,Medium,32.14,62.5,0.1982,0.3291,0.4786,4,0.1011,14.06,3,60000,0.3214,411249,4484749,64.94,25.8,0.4187,0.0674,0.1399,0.1759,0.0891,0.109,Average,0,0,3.68608E+11,4.57243E+12,Medium Risk,1
10054,Technology/Computer,27-3041.00,Editors,AI Engineering,Senior (6-9 yrs),7,Bachelor's,Beijing,China,1,Remote,1,Startup (1-50),160000,128000,192000,Upper-Mid ($150-200k),11.5,1,0,0,1,0,6,1,90,29.2,Low,1,5331,8.7,2025,10,1,32.5,Medium,39.38,82.8,0.3477,0.3731,0.3228,4,0.3431,6.99,4,59480,6,1426322,34151238,27.14,30.68,0.2064,0.1946,0.1376,0.0774,0.3146,0.0694,12400,0,0,3.67304E+11,9.51078E+12,Medium Risk,1
10055,Office Support,51-4062.00,"Patternmakers, Metal and Plastic",Product,Senior (6-9 yrs),10,Master's,Beijing,China,1,Remote,1,Mid-size (501-5000),140000,112000,168000,Mid ($100-150k),16.3,1,0,1,0,1,5,1,85,20.1,Low,5,3950,7.5,2026,3,1,77.93,High,70.79,12.16,0.4457,0.7029,0.8854,4,0.2937,5.65,3,45840,90,1906902,10127324,63.08,26.34,0.1969,0.1618,0.1305,0.1973,0.2143,0.0993,200,0,0,1.83673E+11,1.55121E+13,High Risk,1
10056,Sales,41-1011.00,First-Line Supervisors of Retail Sales Workers,Governance,Senior (6-9 yrs),10,Associate's,San Francisco,USA,1,Remote,1,Startup (1-50),177000,141600,212400,Upper-Mid ($150-200k),12,1,1,0,0,0,5,0,68,9.9,Low,3,1807,8.9,2026,2,1,28.72,Low,23.21,52.84,0.1632,0.3038,0.476,5,0.4755,3.18,2,39630,28,808001,32968738,36.2,34.34,0.2409,0.1871,0.0639,0.1856,0.1811,0.1414,165500,1,0,30263731537,1.74215E+13,Low Risk,1
10057,Production,51-9111.00,Packaging and Filling Machine Operators and Tenders,AI Engineering,Senior (6-9 yrs),7,Bachelor's,Amsterdam,Netherlands,0,On-site,0,Startup (1-50),161000,128800,193200,Upper-Mid ($150-200k),15.5,0,1,0,1,1,4,1,95,37.8,High,8,6634,8.8,2026,2,1,64.96,Low,21.12,34.47,0.156,0.2889,0.5982,2,0,9.11,2,30160,98,568962,7133474,56.84,44.31,0.1286,0.1462,0.1441,0.1344,0.3344,0.1124,46700,0,0,4.49303E+11,2.41482E+13,Low Risk,0
10058,Business & Financial,13-2031.00,Budget Analysts,AI Engineering,Senior (6-9 yrs),6,Master's,Toronto,Canada,1,Remote,1,Startup (1-50),135000,108000,162000,Mid ($100-150k),15.7,0,0,0,1,0,2,1,95,19.6,Medium,4,4359,7.7,2026,2,1,46.6,Medium,38.25,67.36,0.2716,0.4374,0.5268,1,0.2773,5.49,4,76220,94,402413,19459163,34.39,27.56,0.3275,0.2444,0.1578,0.1296,0.0758,0.065,4800,0,0,4.63859E+11,1.41081E+13,Medium Risk,0
10059,Technology/Computer,29-1031.00,Dietitians and Nutritionists,Security,Mid (3-5 yrs),5,Master's,Boston,USA,1,Remote,1,Mid-size (501-5000),197000,157600,236400,Upper-Mid ($150-200k),16.3,0,0,1,1,1,4,1,80,12.7,High,9,422,6.2,2026,1,0,28.58,Medium,32.88,93.46,0.1702,0.196,0.3451,2,0.2777,4.17,5,60370,0.4,1189649,45080899,68.91,42.43,0.2975,0.169,0.0744,0.1123,0.2956,0.0513,5500,1,0,91097908984,1.55348E+12,Medium Risk,1
10060,Healthcare Practitioners,29-1125.00,Recreational Therapists,Data Science,Senior (6-9 yrs),7,Associate's,Sydney,Australia,0,On-site,0,Enterprise (5000+),169000,135200,202800,Upper-Mid ($150-200k),9.7,0,1,0,0,1,3,0,90,26.4,High,7,1410,6.4,2026,3,1,69.78,Low,0,31.47,0,0,0.428,1,0.1369,6.25,4,47860,0.3,488247,22056179,49.28,5.94,0.1239,0.2189,0.0881,0.2015,0.2924,0.0752,1100,1,0,25613292498,2.17074E+13,Low Risk,0
10061,Office Support,29-2034.00,Radiologic Technologists and Technicians,Infrastructure,Senior (6-9 yrs),3,PhD,Singapore,Singapore,1,Remote,1,Mid-size (501-5000),249000,199200,298800,Senior ($200-300k),11.1,1,1,1,0,1,8,1,85,28.4,Low,4,4725,9,2026,2,1,29.28,High,70.12,29.01,0.4228,0.6791,0.4335,2,0.4927,6.79,3,59520,-1,1402924,24885445,40.23,29.84,0.4538,0.1165,0.0916,0.1589,0.0484,0.1308,14000,1,0,3.28027E+11,2.40255E+13,High Risk,1
10062,Architecture & Engineering,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,Product,Mid (3-5 yrs),6,Bachelor's,Remote,Global,0,On-site,0,Enterprise (5000+),195000,156000,234000,Upper-Mid ($150-200k),16.1,1,1,1,0,1,6,1,85,5.7,Medium,2,9609,8.1,2025,3,0,78.28,Low,14.65,76.1,0.0786,0.0259,0.5228,1,0.054,2.75,3,64330,-1,786128,5079187,73.87,43.55,0.438,0.1207,0.0528,0.1441,0.1548,0.0896,12700,0,0,1.96375E+11,1.71518E+13,Low Risk,0
10063,Office Support,53-7062.04,Recycling and Reclamation Workers,AI Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,Boston,USA,1,Remote,1,Enterprise (5000+),150000,120000,180000,Mid ($100-150k),12,1,1,1,1,1,9,1,97,66.4,High,7,397,6.4,2026,3,0,63.1,High,71.55,23.18,0.4215,0.6391,0.5414,1,0.499,14.48,2,60000,0.7155,1576457,45381968,60.4,17.73,0.3285,0.1721,0.0655,0.1592,0.2227,0.0521,Average,0,0,2.00571E+11,2.09054E+13,High Risk,1
10064,Office Support,43-4031.00,"Court, Municipal, and License Clerks",Data Engineering,Lead (10+ yrs),2,PhD,Amsterdam,Netherlands,1,Remote,1,Startup (1-50),183000,146400,219600,Upper-Mid ($150-200k),16.9,1,0,1,0,1,7,1,88,13.6,Low,2,756,7.7,2026,3,0,56.44,High,74.15,35.03,0.3751,0.799,0.7816,3,0.1609,4.41,3,38450,46,17830,47939796,34.09,78.33,0.1052,0.2015,0.1269,0.1555,0.2942,0.1168,14900,0,0,15507130396,1.67568E+13,High Risk,1
10065,Management,11-3051.01,Quality Control Systems Managers,AI Engineering,Senior (6-9 yrs),2,Associate's,Singapore,Singapore,1,Remote,1,SME (51-500),203000,162400,243600,Senior ($200-300k),17.1,1,0,0,0,1,6,1,95,80.9,Medium,1,2381,8.4,2026,2,1,76.57,Low,17.94,64.98,0.1209,0.1999,0.5475,3,0.3796,17.89,4,103380,-1,493050,47330469,46.84,26.05,0.3568,0.0441,0.0962,0.1918,0.2677,0.0434,13800,0,0,1.47028E+11,1.91494E+13,Low Risk,1
10066,Office Support,35-9021.00,Dishwashers,Architecture,Entry (0-2 yrs),11,Master's,Austin,USA,1,Remote,1,Big Tech (FAANG+),245000,196000,294000,Senior ($200-300k),16.7,1,1,0,1,1,8,1,84,21.2,High,9,8767,6.6,2026,3,0,25.52,High,73.58,30.66,0.4053,0.8448,0.5186,1,0.2987,5.91,1,22730,77,1579038,38026961,62.08,21.61,0.3924,0.1419,0.0519,0.1233,0.2095,0.0811,85000,0,0,4.09068E+11,2.07598E+13,High Risk,1
10067,Technology/Computer,19-4099.01,Quality Control Analysts,AI Engineering,Lead (10+ yrs),3,PhD,Amsterdam,Netherlands,1,Remote,1,Mid-size (501-5000),271000,216800,325200,Senior ($200-300k),3.8,1,1,0,1,1,6,1,94,71.8,Low,5,4544,6.8,2025,11,0,72.47,Medium,42.06,70.61,0.32,0.2794,0.3099,1,0.2055,14.74,3,49670,-1,71131,13957540,65.92,60.26,0.5256,0.0448,0.055,0.1695,0.0861,0.1191,9400,1,0,92344270734,3.06654E+12,Medium Risk,1
10068,Production,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",Data Science,Lead (10+ yrs),7,Bootcamp/Self-taught,Dubai,UAE,0,On-site,0,SME (51-500),201000,160800,241200,Senior ($200-300k),9.5,1,0,1,0,0,3,1,90,6.6,High,9,4929,6.7,2025,11,0,30.17,Low,7.4,29.61,0.0492,0.1574,0.6858,1,0.3781,2.27,2,35150,91,1553171,43257911,48.89,74.08,0.4248,0.0993,0.0842,0.2108,0.1059,0.075,8300,0,0,3.26597E+11,2.45515E+13,Low Risk,0
10069,Office Support,53-6032.00,Aircraft Service Attendants,Governance,Senior (6-9 yrs),4,Master's,Boston,USA,0,On-site,0,Big Tech (FAANG+),240000,192000,288000,Senior ($200-300k),13.7,1,1,1,0,0,5,1,68,23,Low,4,1749,8.5,2025,6,1,50.19,Critical,91.38,13.95,0.6403,0.9146,0.4615,2,0.0094,5.97,5,60000,0.9138,1141906,36237605,64.48,30.6,0.4507,0.1193,0.0434,0.1405,0.206,0.0401,Average,0,0,2.26973E+11,8.45942E+12,High Risk,1
10070,Healthcare Practitioners,29-1161.00,Nurse Midwives,AI Engineering,Mid (3-5 yrs),6,PhD,Dubai,UAE,1,Remote,1,Big Tech (FAANG+),254000,203200,304800,Senior ($200-300k),4.9,1,0,0,1,1,4,1,94,49.7,Low,4,8827,8.9,2026,3,0,44.08,Low,4.47,38.1,0.023,0.1635,0.6675,3,0.1686,10.43,5,103770,-1,1510893,35745722,49.99,72.88,0.4446,0.0585,0.0848,0.1536,0.1701,0.0885,500,1,0,28531714168,1.06719E+13,Low Risk,0
10071,Office Support,27-3031.00,Public Relations Specialists,Infrastructure,Mid (3-5 yrs),9,Bootcamp/Self-taught,London,UK,0,On-site,0,Enterprise (5000+),158000,126400,189600,Upper-Mid ($150-200k),10.3,1,0,1,1,1,8,1,85,8.3,High,6,3649,6.1,2026,1,0,21.25,High,63.87,29.81,0.4436,0.5181,0.3244,2,0,2.69,4,60000,18,1982192,12935603,46.15,53.72,0.183,0.2096,0.0693,0.1133,0.3174,0.1074,30700,0,1,4.88661E+11,2.11727E+13,High Risk,0
10072,Healthcare Practitioners,29-2032.00,Diagnostic Medical Sonographers,Data Science,Lead (10+ yrs),8,Master's,Toronto,Canada,1,Remote,1,Big Tech (FAANG+),261600,209280,313920,Senior ($200-300k),7.6,0,0,1,0,1,4,1,90,16.4,Low,6,3347,9.3,2026,3,0,38.2,Low,21.1,34.89,0.1541,0.3449,0.2968,2,0.1959,4.04,3,72510,35,860938,2977448,43.61,71.71,0.3466,0.2175,0.0964,0.085,0.1884,0.0661,5800,1,0,2.75384E+11,1.94071E+13,Low Risk,1
10073,Healthcare Practitioners,31-9093.00,Medical Equipment Preparers,Infrastructure,Entry (0-2 yrs),9,Associate's,Tokyo,Japan,0,On-site,0,Enterprise (5000+),140000,112000,168000,Mid ($100-150k),8.6,1,0,1,1,1,7,1,85,28.8,High,1,8662,9.6,2025,6,0,66.77,Low,8.62,28.41,0.0496,0,0.6883,2,0.4257,6.62,2,36240,78,785991,22570733,23.9,48.64,0.1411,0.255,0.1668,0.117,0.2401,0.0801,7300,1,0,14603005717,1.79774E+13,Low Risk,0
10074,Technology/Computer,43-4111.00,"Interviewers, Except Eligibility and Loan",Robotics,Mid (3-5 yrs),4,Master's,Zurich,Switzerland,1,Remote,1,SME (51-500),139000,111200,166800,Mid ($100-150k),12.5,1,0,1,1,0,6,1,76,10.2,High,2,9003,7.3,2025,2,0,28.62,Low,19.1,98.49,0.138,0.2186,0.4129,4,0,3.29,2,34060,94,1614775,32806177,34.53,26.24,0.3642,0.1413,0.0655,0.1181,0.195,0.1158,26200,0,0,1.21198E+11,5.32712E+12,Low Risk,0
10075,Office Support,49-9063.00,Musical Instrument Repairers and Tuners,AI Engineering,Entry (0-2 yrs),2,PhD,Los Angeles,USA,1,Remote,1,Startup (1-50),181000,144800,217200,Upper-Mid ($150-200k),7.6,0,1,1,0,0,4,1,94,82.4,Low,1,6516,9.4,2025,9,0,72.72,High,75.47,36,0.4849,0.7963,0.6517,3,0,17.24,3,36330,91,592731,20485090,53.92,13.16,0.1278,0.2232,0.0939,0.2334,0.1271,0.1947,800,0,0,4.69374E+11,2.21797E+13,High Risk,1
10076,Technology/Computer,47-5013.00,"Service Unit Operators, Oil and Gas",ML Operations,Senior (6-9 yrs),4,Master's,Chicago,USA,1,Remote,1,Enterprise (5000+),279000,223200,334800,Senior ($200-300k),10.1,1,1,1,0,0,7,1,93,18.6,Low,5,997,7.7,2025,7,1,35.3,Low,15.56,79.59,0.1285,0.1893,0.1541,2,0.1833,4.73,2,47860,93,532029,35843286,43.99,78.28,0.2343,0.097,0.1054,0.2039,0.1719,0.1875,8700,1,1,2.10755E+11,1.7223E+13,Low Risk,0
10077,Education,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",AI Engineering,Lead (10+ yrs),4,Associate's,Sydney,Australia,1,Remote,1,Mid-size (501-5000),206000,164800,247200,Senior ($200-300k),5.8,1,0,0,0,0,5,0,89,21.2,Medium,4,8540,8.7,2026,1,0,23.33,Low,18.62,51.3,0.1655,0.166,0.4708,2,0.7115,4.82,4,58600,-1,1315834,38451123,48.79,48.81,0.3295,0.1396,0.1272,0.0883,0.1753,0.14,48300,0,0,1.35914E+11,9.36932E+12,Low Risk,1
10078,Technology/Computer,27-2021.00,Athletes and Sports Competitors,Data Engineering,Senior (6-9 yrs),4,PhD,Remote,Global,1,Remote,1,Enterprise (5000+),264000,211200,316800,Senior ($200-300k),16.5,1,0,0,0,0,5,0,88,23.5,High,8,6943,7.5,2026,1,1,38.83,Low,23.8,91.39,0.1668,0.1967,0.4788,1,0.6199,6.35,2,50650,28,1115550,27774140,56.44,22.87,0.3652,0.2406,0.1239,0.0611,0.1052,0.104,2100,0,0,2.30223E+11,1.54078E+13,Low Risk,1
10079,Production,51-2099.00,"Assemblers and Fabricators, All Other",AI Engineering,Entry (0-2 yrs),6,Master's,Zurich,Switzerland,0,On-site,0,Enterprise (5000+),156000,124800,187200,Upper-Mid ($150-200k),6.3,1,0,0,1,1,4,1,94,81.1,High,7,385,9.1,2025,10,0,58.66,Medium,25.31,20.97,0.2045,0.1278,0.1362,1,0.3707,16.85,3,31590,-1,21631,7764077,33.62,7.5,0.3896,0.1231,0.1007,0.186,0.0714,0.1293,137600,0,0,3.42905E+11,1.20777E+13,Low Risk,0
10080,Technology/Computer,49-2098.00,Security and Fire Alarm Systems Installers,Data Science,Senior (6-9 yrs),8,Bachelor's,Tokyo,Japan,1,Remote,1,Startup (1-50),157000,125600,188400,Upper-Mid ($150-200k),6.1,1,1,1,1,0,7,1,90,21.8,High,3,2889,6.3,2026,1,1,62.87,Medium,34.44,73.63,0.2165,0.2139,0.0894,1,0,4.97,3,47190,82,432892,48825119,49.16,22.42,0.2933,0.1171,0.1509,0.1432,0.1351,0.1603,10500,1,0,1.25621E+11,1.86982E+13,Medium Risk,0
10081,Office Support,39-3019.00,"Gambling Service Workers, All Other",AI Engineering,Senior (6-9 yrs),2,PhD,Amsterdam,Netherlands,1,Remote,1,Enterprise (5000+),253000,202400,303600,Senior ($200-300k),13.8,1,1,0,0,0,5,1,96,35.8,Medium,2,3353,8.4,2026,1,1,73.34,High,79.2,21.51,0.6248,0.6923,0.6406,2,0.4391,8.54,3,27550,-1,444484,41957012,35.56,60.57,0.393,0.0362,0.1112,0.1739,0.1943,0.0915,1600,0,0,3.16617E+11,1.35276E+13,High Risk,0
10082,Office Support,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",ML Operations,Entry (0-2 yrs),7,Associate's,San Francisco,USA,1,Remote,1,Startup (1-50),130000,104000,156000,Mid ($100-150k),13.2,1,0,0,0,1,3,0,93,32.9,Low,2,3878,7.2,2025,12,0,36.77,Critical,100,20.96,0.5645,1,0.3564,5,0,7.9,3,56100,36,746371,10836366,86.04,70.38,0.5538,0.0528,0.0974,0.0653,0.1053,0.1253,23600,0,0,1.72017E+11,7.84467E+12,High Risk,1
10083,Management,11-9199.08,Loss Prevention Managers,Robotics,Entry (0-2 yrs),3,Bachelor's,Dubai,UAE,1,Remote,1,Enterprise (5000+),126000,100800,151200,Mid ($100-150k),8.8,0,0,0,0,1,4,0,76,19.4,Low,2,1181,9.4,2025,1,0,72.97,Low,9.46,68.94,0.0729,0.0281,0.3881,4,0.0952,4.76,4,107480,-1,111944,34425965,62.92,38.47,0.3811,0.1489,0.0965,0.225,0.1071,0.0414,91300,0,0,41506719579,1.47895E+13,Low Risk,1
10084,Healthcare Practitioners,31-1121.00,Home Health Aides,Robotics,Senior (6-9 yrs),3,Associate's,Los Angeles,USA,0,On-site,0,Big Tech (FAANG+),237000,189600,284400,Senior ($200-300k),13.8,0,1,0,0,0,3,0,76,19.3,Medium,4,5385,9.6,2025,6,1,63.46,Low,3.97,54.66,0.0317,0,0.4692,2,0.304,5.24,5,60000,0.0397,1686934,43027453,55.69,85.63,0.4547,0.0778,0.1067,0.0956,0.1542,0.111,Average,0,0,1.53694E+11,8.1248E+12,Low Risk,0
10085,Technology/Computer,33-3052.00,Transit and Railroad Police,AI Engineering,Mid (3-5 yrs),10,PhD,Beijing,China,1,Remote,1,Enterprise (5000+),145000,116000,174000,Mid ($100-150k),6,0,1,0,0,0,5,0,91,58.6,Low,6,6343,6.3,2026,1,0,32.01,Low,8.11,79.58,0.0447,0.1557,0.5934,1,0.1729,12.32,3,74030,57,51910,35154271,36.21,50.74,0.2239,0.3017,0.1044,0.1296,0.1261,0.1144,300,0,0,3.87187E+11,6.98204E+12,Low Risk,1
10086,Office Support,39-5011.00,Barbers,AI Engineering,Senior (6-9 yrs),4,Master's,Sydney,Australia,1,Remote,1,Startup (1-50),167000,133600,200400,Upper-Mid ($150-200k),3.6,1,0,0,1,1,5,1,91,33.7,Medium,2,9325,9.2,2026,3,1,45.02,High,79.63,13.13,0.5222,0.8983,0.597,2,0.4301,7.1,3,27960,80,32422,42210537,50.22,46.98,0.1451,0.2919,0.1328,0.0913,0.2608,0.0781,10100,1,0,4.69882E+11,3.83289E+12,High Risk,0
10087,Office Support,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",AI Engineering,Entry (0-2 yrs),5,Master's,Singapore,Singapore,1,Remote,1,Big Tech (FAANG+),206000,164800,247200,Senior ($200-300k),7.9,1,1,1,1,1,7,1,98,64.5,High,4,4622,8.9,2026,3,0,29.58,High,83.54,18.28,0.7421,0.8589,0.5628,1,0.3023,13.69,2,32310,95,1424133,48880989,41.95,56.47,0.4624,0.0449,0.1515,0.1974,0.064,0.0798,8100,0,0,3.48589E+11,2.44179E+13,High Risk,1
10088,Management,11-3031.00,Financial Managers,Robotics,Entry (0-2 yrs),5,Bootcamp/Self-taught,Paris,France,1,Remote,1,Startup (1-50),125000,100000,150000,Mid ($100-150k),17.2,1,0,1,1,0,6,1,76,13.5,High,4,8525,6.4,2026,1,0,68.26,Low,24.95,65.44,0.1515,0.4694,0.4624,2,0.3654,4.42,3,127990,7,1523158,22554167,39.45,56.56,0.4154,0.0608,0.1741,0.06,0.21,0.0798,64900,1,0,3.6324E+11,2.20357E+13,Low Risk,1
10089,Office Support,39-3092.00,Costume Attendants,AI Engineering,Mid (3-5 yrs),7,PhD,Sydney,Australia,1,Remote,1,SME (51-500),210000,168000,252000,Senior ($200-300k),12.5,1,1,1,1,0,5,1,90,8.7,High,6,3246,8.5,2025,6,0,70.15,Critical,91.62,24.05,0.5107,0.9605,0.9524,2,0.1959,2.99,2,41190,61,1887056,35045921,62.84,51.03,0.3406,0.0536,0.084,0.1976,0.1614,0.1627,1600,0,0,3.0726E+11,6.32158E+12,High Risk,1
10090,Office Support,21-1093.00,Social and Human Service Assistants,ML Operations,Lead (10+ yrs),7,Bootcamp/Self-taught,Sydney,Australia,1,Remote,1,Startup (1-50),191000,152800,229200,Upper-Mid ($150-200k),11.5,1,1,1,0,0,4,1,93,60.1,Low,1,3288,7.5,2025,12,0,20.6,High,70.42,31.45,0.5142,0.5869,0.6962,3,0.2303,13.17,4,33750,13,71765,46645387,49.36,24.56,0.4301,0.0613,0.1396,0.1259,0.0984,0.1447,57500,1,0,3.89187E+11,7.11854E+12,High Risk,1
10091,Education,25-1052.00,"Chemistry Teachers, Postsecondary",Robotics,Senior (6-9 yrs),10,Bootcamp/Self-taught,Tokyo,Japan,0,On-site,0,SME (51-500),131000,104800,157200,Mid ($100-150k),14.1,1,1,1,1,1,7,1,76,5.6,High,2,6676,7.7,2025,2,1,63.66,Low,17.73,65.27,0.1411,0.1719,0.4806,1,0.2393,2.53,5,79550,-1,127800,34660600,42.23,48.78,0.4126,0.0412,0.1402,0.0972,0.2316,0.0771,2400,0,0,64221061249,4.91894E+12,Low Risk,0
10092,Technology/Computer,23-2093.00,"Title Examiners, Abstractors, and Searchers",Data Science,Mid (3-5 yrs),8,Bachelor's,Berlin,Germany,1,Remote,1,Enterprise (5000+),138000,110400,165600,Mid ($100-150k),8.4,0,1,0,0,0,2,0,92,34.6,Low,3,4441,7.6,2026,2,0,65.05,Medium,40.32,83.2,0.3522,0.4719,0.584,3,0.5045,7.76,2,47130,99,355639,45739765,46.73,34.7,0.3822,0.158,0.0953,0.0461,0.2522,0.0662,5500,0,0,1.79852E+11,2.03537E+13,Medium Risk,1
10093,Education,25-1069.00,"Social Sciences Teachers, Postsecondary, All Other",AI Engineering,Lead (10+ yrs),4,Master's,Dubai,UAE,0,On-site,0,Mid-size (501-5000),257000,205600,308400,Senior ($200-300k),9.9,0,0,0,1,1,6,1,97,34.2,Low,3,1749,7,2026,2,0,46.62,Low,16.36,44.47,0.1113,0.1572,0.5838,2,0.0216,7.83,3,71600,-1,1840675,36725095,48.51,42.21,0.1313,0.2178,0.1469,0.1092,0.2608,0.1341,1700,0,0,4.75017E+11,9.38516E+12,Low Risk,0
10094,Healthcare Practitioners,29-1129.02,Music Therapists,Infrastructure,Mid (3-5 yrs),4,Master's,Sydney,Australia,0,On-site,0,Mid-size (501-5000),168000,134400,201600,Upper-Mid ($150-200k),15.3,0,1,1,0,1,4,1,85,22.5,Medium,5,801,6.1,2025,5,0,68.54,Low,11.25,31.89,0.0889,0,0.5468,2,0.2335,6.03,4,60000,0.1125,653097,44563764,48.13,0,0.337,0.1208,0.1348,0.0836,0.1945,0.1292,Average,0,0,2.60282E+11,1.92087E+13,Low Risk,0
10095,Architecture & Engineering,17-2161.00,Nuclear Engineers,Governance,Mid (3-5 yrs),7,Master's,Zurich,Switzerland,0,On-site,0,Enterprise (5000+),137000,109600,164400,Mid ($100-150k),9.1,0,1,1,0,0,4,1,68,17,Low,6,5428,9.2,2025,6,0,50.1,Low,9.9,83.36,0.0663,0,0.5008,2,0.2876,4.31,4,107600,7,1182344,26345611,37.56,53.42,0.1896,0.1205,0.0651,0.2129,0.2591,0.1527,1100,0,1,1.17852E+11,1.89239E+13,Low Risk,0
10096,Office Support,49-9063.00,Musical Instrument Repairers and Tuners,AI Engineering,Senior (6-9 yrs),3,PhD,Austin,USA,0,On-site,0,Enterprise (5000+),236000,188800,283200,Senior ($200-300k),6.6,1,1,1,1,0,5,1,82,28,High,3,2385,8,2026,3,1,77.35,High,72.45,22.72,0.5806,0.8506,0.4826,2,0.2143,6.26,3,36330,91,1931700,5054626,26.14,6.16,0.1447,0.082,0.1643,0.1199,0.3929,0.0962,800,0,0,2.70398E+11,3.83569E+12,High Risk,0
10097,Architecture & Engineering,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,Architecture,Lead (10+ yrs),12,Bootcamp/Self-taught,San Francisco,USA,0,On-site,0,Startup (1-50),349000,279200,418800,Elite (>$300k),12.6,0,1,1,1,0,7,1,84,16.5,High,8,7575,6.3,2026,3,0,29.51,Low,11,70.8,0.0619,0,0.0224,3,0,4.56,3,64330,-1,211882,17581243,29.57,36.37,0.3176,0.2261,0.0714,0.1086,0.218,0.0584,12700,0,0,3.06316E+11,4.202E+12,Low Risk,0
10098,Technology/Computer,21-1099.00,"Community and Social Service Specialists, All Other",AI Engineering,Entry (0-2 yrs),9,Associate's,Remote,Global,1,Remote,1,Big Tech (FAANG+),221000,176800,265200,Senior ($200-300k),15.5,0,0,0,1,1,3,1,90,8.2,High,7,1154,8,2026,3,0,48.18,Medium,32.14,85.87,0.2334,0.3287,0.6068,1,0.3269,3.19,3,42620,-1,1960056,10998700,54.36,39.98,0.368,0.1364,0.0732,0.1645,0.1931,0.0648,13300,1,0,4.39619E+11,2.07002E+13,Medium Risk,1
